ch1,ch2,frequency
5.975073503434732e-07,5.944588434539657e-07,6099.93898811249
6.53904725903529e-07,6.584774862245326e-07,6197.7517385131305
6.432349499582318e-07,6.478077102659917e-07,6295.564488913772
6.600017358438299e-07,6.615259892753398e-07,6393.377239314413
6.992512596842467e-07,7.057293367494414e-07,6491.189989715054
6.649555556545574e-07,6.741010761907805e-07,6589.002740115695
6.626691736092689e-07,6.706715040553843e-07,6686.815490516336
6.390432437843399e-07,6.455213207934835e-07,6784.628240916977
6.108445538688202e-07,6.138930606878785e-07,6882.440991317618
5.959830814124139e-07,5.952209547098405e-07,6980.253741718259
5.853133058953339e-07,5.815026723934111e-07,7078.0664921189
5.620684399210109e-07,5.567335530336249e-07,7175.879242519541
5.856943658865417e-07,5.815026690584662e-07,7273.691992920182
6.379000427371804e-07,6.344704726149375e-07,7371.504743320823
6.451402444835001e-07,6.436159911001959e-07,7469.317493721464
6.276113287824501e-07,6.298977088508743e-07,7567.130244122105
5.895049926263091e-07,5.929345627191577e-07,7664.942994522747
5.700707604749499e-07,5.75024583928275e-07,7762.755744923387
5.674033154611077e-07,5.715950122173684e-07,7860.568495324028
5.563524769754929e-07,5.624494904217997e-07,7958.3812457246695
5.521607786620054e-07,5.635926788413429e-07,8056.19399612531
5.426341936387847e-07,5.502554604033743e-07,8154.006746525952
5.388235587284966e-07,5.418720654256875e-07,8251.819496926591
5.399667472103391e-07,5.437773805710332e-07,8349.632247327234
5.605441657718849e-07,5.628305457818314e-07,8447.444997727875
5.651169241943435e-07,5.643547975265157e-07,8545.257748128515
5.388235526328025e-07,5.315833493088822e-07,8643.070498529156
5.117680545577733e-07,5.033846612589862e-07,8740.883248929797
4.7480491003891625e-07,4.660404534330615e-07,8838.695999330439
4.3936601904814817e-07,4.275530558300279e-07,8936.50874973108
4.2107497804263885e-07,4.054513815722785e-07,9034.32150013172
4.271719900996084e-07,4.168832802577803e-07,9132.134250532361
4.3860388869332446e-07,4.317447488180162e-07,9229.947000933003
4.36317507512083e-07,4.3669857083742107e-07,9327.759751333644
4.2564773321100087e-07,4.2907730312944224e-07,9425.572501734285
4.1574008561732484e-07,4.2145603546540906e-07,9523.385252134925
4.2221816093235704e-07,4.2831517408661487e-07,9621.198002535566
4.2259922307524704e-07,4.2945836285464684e-07,9719.010752936209
4.302204882975845e-07,4.3555537477780263e-07,9816.82350333685
4.4393876658202944e-07,4.5384641287484724e-07,9914.63625373749
4.6604043778514433e-07,4.778534006398782e-07,10012.44900413813
4.740427661438581e-07,4.854746656489352e-07,10110.261754538771
4.496547126184053e-07,4.580381055655281e-07,10208.074504939414
4.801397765495585e-07,4.869989162145523e-07,10305.887255340054
5.033846373535593e-07,5.079573971175583e-07,10403.700005740695
5.151975986520336e-07,5.193892950907706e-07,10501.512756141336
4.885231654192374e-07,4.927148618463915e-07,10599.325506541976
4.5460852943560896e-07,4.5956235247220824e-07,10697.138256942619
4.3098260299581585e-07,4.4165237566061055e-07,10794.95100734326
4.2259920902383516e-07,4.340311082760579e-07,10892.7637577439
4.1878857478759365e-07,4.3098260062308323e-07,10990.57650814454
4.1040518089783234e-07,4.2183708008718703e-07,11088.389258545181
4.054513568027543e-07,4.157400660449295e-07,11186.202008945824
4.3403110350751843e-07,4.412713062877141e-07,11284.014759346464
4.5194107756798313e-07,4.572759638124619e-07,11381.827509747105
4.298394048076384e-07,4.32125784620445e-07,11479.640260147746
4.176453779978864e-07,4.184075046000723e-07,11577.453010548386
4.081187943563818e-07,4.115483640568556e-07,11675.265760949029
4.084998565424485e-07,4.123104895325833e-07,11773.07851134967
3.7801479159165913e-07,3.818254245714137e-07,11870.89126175031
3.345735747120908e-07,3.376220810875996e-07,11968.70401215095
3.635343842913551e-07,3.6124800451593777e-07,12066.516762551591
3.7077458590688264e-07,3.7191777579148764e-07,12164.329512952234
3.2847655928569977e-07,3.1818785035215697e-07,12262.142263352875
3.1209083680537915e-07,3.0485063424212866e-07,12359.955013753515
3.646775702253778e-07,3.6162906389120543e-07,12457.767764154156
3.2657124016555126e-07,3.280954933285177e-07,12555.580514554797
4.008785807778622e-07,3.9935432761901095e-07,12653.393264955439
3.7572840264355246e-07,3.82587541839885e-07,12751.20601535608
4.012596419045523e-07,4.1231047724665303e-07,12849.01876575672
3.9706794467189353e-07,4.035460205446596e-07,12946.831516157361
4.008785764607707e-07,4.0545133588807995e-07,13044.644266558002
3.7229882904057257e-07,3.7382308217891676e-07,13142.457016958644
3.242848543130973e-07,3.2314166446240484e-07,13240.269767359285
3.071370057299913e-07,3.086612588601649e-07,13338.082517759925
3.254280424213436e-07,3.254280424213436e-07,13435.895268160566
3.475297118209076e-07,3.452433321378753e-07,13533.708018561207
3.730609506188424e-07,3.7153669750089006e-07,13631.52076896185
3.959247463323605e-07,3.959247463323605e-07,13729.33351936249
4.2907725041654667e-07,4.283151238616328e-07,13827.14626976313
4.5422742552021544e-07,4.5575167862598793e-07,13924.959020163771
4.5460848758852785e-07,4.584191203428324e-07,14022.771770564412
4.557516762050263e-07,4.56894866028283e-07,14120.584520965054
4.4660615643480666e-07,4.4736828298162376e-07,14218.397271365695
4.3212575090081714e-07,4.3212575090081714e-07,14316.210021766336
4.1116726983113916e-07,4.0849982693140054e-07,14414.022772166976
3.917330419550666e-07,3.940194215773724e-07,14511.835522567617
3.863981551498308e-07,3.8449283880293815e-07,14609.64827296826
3.6086691515009043e-07,3.559130926612296e-07,14707.4610233689
3.1666357518483236e-07,3.0828018330268276e-07,14805.27377376954
3.143771947536958e-07,3.11709751889119e-07,14903.086524170181
3.3952736944194945e-07,3.3381142046144524e-07,15000.899274570824
3.6086691135548225e-07,3.5667521544744594e-07,15098.712024971464
3.692503022036536e-07,3.6543966956997296e-07,15196.524775372105
3.7534731343479353e-07,3.669639216626458e-07,15294.337525772746
3.707745533166933e-07,3.597237187368535e-07,15392.150276173386
3.467675669443202e-07,3.341924793518339e-07,15489.963026574029
3.380031110737086e-07,3.3419247847986745e-07,15587.77577697467
3.3609779390086606e-07,3.3647885715925706e-07,15685.58852737531
3.353356665111616e-07,3.3952736234255117e-07,15783.40127777595
3.341924758700271e-07,3.341924758700271e-07,15881.214028176591
3.559130805609599e-07,3.5819946009347143e-07,15979.026778577234
3.623911549630096e-07,3.6810710377946085e-07,16076.839528977875
3.585805214896107e-07,3.654396600515799e-07,16174.652279378515
3.2923865012244303e-07,3.3571672541420406e-07,16272.465029779156
3.067559174345432e-07,3.12090802955144e-07,16370.277780179797
2.8274893186178826e-07,2.8998913362105234e-07,16468.090530580437
2.7436553964348374e-07,2.823678678830853e-07,16565.903280981078
2.713170329485502e-07,2.7360341243968967e-07,16663.71603138172
2.7398447498327433e-07,2.747466014783599e-07,16761.528781782363
2.732223477860364e-07,2.7436553752572693e-07,16859.341532183003
2.7703297954056345e-07,2.777951060317342e-07,16957.154282583644
2.755087258518588e-07,2.7055490367194986e-07,17054.967032984285
2.8046254731355184e-07,2.7512766190269624e-07,17152.779783384925
2.968482660304708e-07,2.899891276626294e-07,17250.592533785566
3.3000076729862315e-07,3.25046945156727e-07,17348.405284186207
3.9020875848902605e-07,3.856359996004828e-07,17446.218034586847
3.936383266521512e-07,3.88684504535522e-07,17544.030784987488
3.749662269502977e-07,3.7153665780136204e-07,17641.84353538813
3.387652184057106e-07,3.39527344881314e-07,17739.656285788773
2.949429453094555e-07,2.9532400854628946e-07,17837.469036189414
2.568366209745573e-07,2.556934312669554e-07,17935.281786590054
2.404509012230491e-07,2.3549707916932544e-07,18033.094536990695
2.5378811380237396e-07,2.5683661967387393e-07,18130.907287391336
2.777950968382838e-07,2.819867924010014e-07,18228.720037791976
2.8579742400922975e-07,2.8922699309734055e-07,18326.532788192617
2.835110439022696e-07,2.835110439022696e-07,18424.345538593258
2.9341868717062414e-07,2.899891180997987e-07,18522.158288993898
2.777950940380697e-07,2.7055489268453974e-07,18619.971039394542
3.0485058254059186e-07,2.968482547489013e-07,18717.783789795183
2.5836086805480517e-07,2.5378810932817145e-07,18815.596540195824
2.686495745163774e-07,2.6560106870626243e-07,18913.409290596464
3.0180207444584074e-07,2.976103789674263e-07,19011.222040997105
3.345735109859698e-07,3.2961968906932106e-07,19109.034791397746
3.4752965974621625e-07,3.4333796428875097e-07,19206.847541798386
3.48291785324266e-07,3.406705208751573e-07,19304.660292199027
3.490539108995685e-07,3.3762201425438615e-07,19402.473042599668
3.4981603647213004e-07,3.353356340909307e-07,19500.28579300031
3.078990814455458e-07,2.9799143773566443e-07,19598.098543400953
2.777950864067295e-07,2.7703295996939964e-07,19695.911293801593
2.7550870641168673e-07,2.7665189606484723e-07,19793.724044202234
2.7703295859657237e-07,2.7931933789723184e-07,19891.536794602875
2.739844521847412e-07,2.774140211272484e-07,19989.349545003515
2.5607448040798696e-07,2.62933618276058e-07,20087.162295404156
2.3778344550648142e-07,2.4311833050181916e-07,20184.975045804797
2.4540470918082507e-07,2.492153413109621e-07,20282.787796205437
2.6255255312027e-07,2.6864956451348383e-07,20380.600546606078
2.8084358660957155e-07,2.873216611989375e-07,20478.41329700672
2.751276377670261e-07,2.816057123404879e-07,20576.226047407363
2.3435387370058976e-07,2.427372643045133e-07,20674.038797808003
2.1834921837653787e-07,2.278757985849383e-07,20771.851548208644
2.4121301028669046e-07,2.492153376421731e-07,20869.664298609285
2.621714860534262e-07,2.682684973569942e-07,20967.477049009925
2.690306231135152e-07,2.728412551689474e-07,21065.289799410566
2.6102829516099673e-07,2.678874328440594e-07,21163.102549811207
2.61028294525675e-07,2.6903062180310444e-07,21260.915300211847
2.812246436374638e-07,2.9037016050372273e-07,21358.728050612488
2.93037602211589e-07,3.0294524545931506e-07,21456.54080101313
2.8579740068369505e-07,2.9608610710830805e-07,21554.353551413773
2.6941168239202674e-07,2.8046251519169973e-07,21652.166301814414
2.7855719851797857e-07,2.8846484169372063e-07,21749.979052215054
3.0942331689490395e-07,3.1780670725412553e-07,21847.791802615695
3.1894989607901274e-07,3.2657116002355304e-07,21945.604553016336
3.143771369547195e-07,3.1818776891780697e-07,22043.417303416976
3.235226528874995e-07,3.235226528874995e-07,22141.230053817617
3.1628245141480926e-07,3.1552032502585793e-07,22239.042804218258
3.075179972036158e-07,3.0637480762293326e-07,22336.855554618898
2.9875354303540655e-07,2.9989673261334813e-07,22434.66830501954
2.976103527447955e-07,2.99515668703469e-07,22532.481055420183
2.9913460479631884e-07,3.0446948946784554e-07,22630.293805820824
3.1323394210859355e-07,3.2237945866650873e-07,22728.106556221464
3.414326173476524e-07,3.498160075057421e-07,22825.919306622105
3.3533560552463297e-07,3.4333793247465267e-07,22923.732057022746
3.1361500305689436e-07,3.197120140519252e-07,23021.544807423386
2.9875353804651674e-07,2.995156644190844e-07,23119.357557824027
3.04850548303499e-07,3.037073587473609e-07,23217.170308224668
2.9418077841553093e-07,2.915133361241984e-07,23314.98305862531
2.9608609363694465e-07,2.9570503045337075e-07,23412.79580902595
2.7931931289926257e-07,2.777950601685708e-07,23510.608559426593
2.7512761724017385e-07,2.7703293314903935e-07,23608.421309827234
2.907512070071688e-07,2.915133333689176e-07,23706.234060227875
2.8236781636285486e-07,2.861784481626235e-07,23804.046810628515
2.65982098998171e-07,2.73984425758861e-07,23901.859561029156
2.534070134931821e-07,2.648389088387392e-07,23999.672311429797
2.5188276018945084e-07,2.6598209774922345e-07,24097.485061830437
2.549312650104072e-07,2.72079107948327e-07,24195.297812231078
2.6864953873203587e-07,2.865595079808382e-07,24293.11056263172
2.846541914380048e-07,2.995156552480212e-07,24390.923313032363
3.0294522311242634e-07,3.1513924467166866e-07,24488.736063433003
3.113286122086414e-07,3.204741283567533e-07,24586.548813833644
3.0980435879601426e-07,3.1856881175088306e-07,24684.361564234285
3.360977168791459e-07,3.3457346419488675e-07,24782.174314634925
2.8389206178403884e-07,2.8960800933673767e-07,24879.987065035566
3.5781831596912664e-07,3.3266814679557784e-07,24977.799815436207
2.3816448025851444e-07,2.400697961005826e-07,25075.612565836847
2.911322599946033e-07,2.777950491309762e-07,25173.425316237488
3.604857556527305e-07,3.4981598698647637e-07,25271.23806663813
2.918943849819782e-07,3.037073431209355e-07,25369.050817038773
2.9608607912330033e-07,2.957050159584055e-07,25466.863567439414
2.857973730135286e-07,2.880837519976368e-07,25564.676317840054
2.831299302147848e-07,2.8351099337792723e-07,25662.489068240695
3.052315929765592e-07,3.0789903511243424e-07,25760.301818641336
3.319060135746131e-07,3.3533558202716366e-07,25858.114569041976
3.6086681301461413e-07,3.635342551382701e-07,25955.927319442617
4.153588440198504e-07,4.11548212423338e-07,26053.740069843258
4.740425695239786e-07,4.736615063651972e-07,26151.552820243898
5.186269579190202e-07,5.178648316031951e-07,26249.36557064454
5.277724725072921e-07,5.28153535664337e-07,26347.178321045183
4.969063556567969e-07,5.003359240624038e-07,26444.991071445824
4.4355751278459403e-07,4.51940902201485e-07,26542.803821846464
3.7344189136009543e-07,3.8563591230246593e-07,26640.616572247105
2.918943756469369e-07,3.094232807118966e-07,26738.429322647746
2.3587809153630116e-07,2.5226380710344327e-07,26836.242073048386
2.2863789111812416e-07,2.366402173072585e-07,26934.054823449027
2.5531231117267835e-07,2.579797532297064e-07,27031.867573849668
2.907511835610974e-07,2.9037012041095184e-07,27129.68032425031
3.13233908715037e-07,3.1209071926717187e-07,27227.49307465095
3.170445394956555e-07,3.2123623412841055e-07,27325.305825051593
3.1285284416099734e-07,3.223794228504309e-07,27423.118575452234
3.109475277264209e-07,3.231415484215747e-07,27520.931325852875
3.021830746756407e-07,3.143770953435102e-07,27618.744076253515
2.9951563198527873e-07,3.128528420609591e-07,27716.556826654156
2.995156313169184e-07,3.1170965193032983e-07,27814.369577054797
2.960860623595838e-07,3.0561264094258196e-07,27912.182327455437
2.8617841999639627e-07,2.9303755656089046e-07,28009.995077856078
2.9494287161776755e-07,2.9913456617564276e-07,28107.80782825672
2.941807446816172e-07,2.9875350237096877e-07,28205.62057865736
2.690305767939139e-07,2.7817609215234727e-07,28303.433329058003
2.705548287548228e-07,2.79700344093014e-07,28401.246079458644
2.8884585879276403e-07,2.9913456352548785e-07,28499.058829859285
3.109475201248543e-07,3.2352260365931535e-07,28596.871580259925
3.2961961313126897e-07,3.4714851741339427e-07,28694.684330660566
3.334302437629834e-07,3.532455268208979e-07,28792.497081061207
3.3647874810915853e-07,3.5095914723503395e-07,28890.309831461847
3.326681160299665e-07,3.4333788378350495e-07,28988.122581862488
3.2161728443732696e-07,3.2923854710171857e-07,29085.93533226313
3.0408837964352567e-07,3.101853897616916e-07,29183.74808266377
2.766518335069777e-07,2.8198671734871007e-07,29281.560833064414
2.503584768833047e-07,2.5759867636699237e-07,29379.373583465054
2.2215980472566364e-07,2.301621304533462e-07,29477.186333865695
1.9205581704626013e-07,2.031066477890013e-07,29574.999084266336
1.7567010211476106e-07,1.8633986970524547e-07,29672.811834666976
1.665245866756718e-07,1.783375436252046e-07,29770.624585067617
1.9243687892195706e-07,1.9319900517511334e-07,29868.437335468258
2.2330299169133597e-07,2.1682491855353267e-07,29966.250085868898
2.736033236992262e-07,2.6521993495078195e-07,30064.06283626954
3.357166123379039e-07,3.2847641297987873e-07,30161.87558667018
3.7763355517547744e-07,3.730607976960569e-07,30259.688337070824
3.84873753689295e-07,3.8220631183204247e-07,30357.501087471464
3.5667508186009985e-07,3.5553189249516364e-07,30455.313837872105
3.109475065950885e-07,3.1247175907839774e-07,30553.126588272746
2.7131694144738686e-07,2.7627076200752174e-07,30650.939338673386
2.610282366482917e-07,2.671252465554051e-07,30748.752089074027
2.804624551276429e-07,2.8198670760116275e-07,30846.564839474668
2.9151328493834505e-07,2.903700955856456e-07,30944.37758987531
2.922754105504181e-07,2.877026531493685e-07,31042.19034027595
2.610282344209191e-07,2.6140929753686203e-07,31140.003090676593
2.480720879515288e-07,2.4959634041206043e-07,31237.815841077234
2.3587806776657892e-07,2.3549700465225488e-07,31335.628591477875
2.5645547539647564e-07,2.5112059180724735e-07,31433.441341878515
2.7741394605268493e-07,2.716979993620389e-07,31531.254092279156
2.8541627081632567e-07,2.8274882903299553e-07,31629.066842679797
2.987534791024254e-07,3.006587946579256e-07,31726.879593080437
3.1894982331851385e-07,3.2352258064207677e-07,31824.692343481078
3.3457341013655663e-07,3.364787256840313e-07,31922.50509388172
3.2237938995522495e-07,3.216172637378367e-07,32020.31784428236
2.8960796199978277e-07,2.8732158335241614e-07,32118.130594683003
2.49596335147837e-07,2.4883420893364514e-07,32215.943345083644
2.2825680067284297e-07,2.362591259051129e-07,32313.756095484285
2.374023147279671e-07,2.5112058652605187e-07,32411.568845884925
2.6102822672449595e-07,2.7512756159866584e-07,32509.381596285566
2.789381920645954e-07,2.8808370655851655e-07,32607.194346686207
2.9951559905280895e-07,3.0713686111522145e-07,32705.007097086847
3.1399599631910724e-07,3.1894981664938443e-07,32802.81984748749
3.2352257320623504e-07,3.2771426732315914e-07,32900.63259788813
3.0866111160689404e-07,3.0942323780839254e-07,32998.44534828877
2.72841179572146e-07,2.678873592726517e-07,33096.25809868941
2.415940048763764e-07,2.3625912148793906e-07,33194.07084909005
2.2215978636034641e-07,2.1491958749096976e-07,33291.88359949069
2.202544704148485e-07,2.168249025364166e-07,33389.69634989133
2.2749466880153778e-07,2.3206742596337773e-07,33487.50910029197
2.3587805644727443e-07,2.4045081359972563e-07,33585.32185069262
2.431182547735542e-07,2.469288857261178e-07,33683.13460109326
2.4273719118137785e-07,2.469288852206167e-07,33780.9473514939
2.2101659434444445e-07,2.2939998240578544e-07,33878.76010189454
2.0120131306151018e-07,2.1225214275617646e-07,33976.57285229518
1.8786410442644366e-07,2.0082024955930186e-07,34074.385602695824
1.9396111350600606e-07,2.0996576334343682e-07,34172.198353096464
2.05774068920254e-07,2.202544663627904e-07,34270.011103497105
2.274946646224668e-07,2.3816443113742338e-07,34367.823853897746
2.4921526023728984e-07,2.5836077437443806e-07,34465.63660429839
2.6293353091110324e-07,2.7322223429458124e-07,34563.44935469903
2.8274881093036493e-07,2.945617666430891e-07,34661.26210509967
2.831298734468171e-07,2.964670814826699e-07,34759.07485550031
2.724601064694238e-07,2.8579731447841657e-07,34856.88760590095
2.625524657062075e-07,2.7398435826235586e-07,34954.70035630159
2.610282128412774e-07,2.648388436856756e-07,35052.51310670223
2.5226376139341027e-07,2.556933291464929e-07,35150.32585710287
2.4273718381559666e-07,2.442614361472487e-07,35248.13860750351
2.484531295626825e-07,2.465478141519257e-07,35345.95135790415
2.564554537760313e-07,2.5112057063655965e-07,35443.76410830479
2.6064714715192226e-07,2.5912289482939637e-07,35541.57685870544
2.57598641994316e-07,2.598850204735555e-07,35639.38960910608
2.564554522451917e-07,2.6179033535281825e-07,35737.20235950672
2.515016317177781e-07,2.5988501944170403e-07,35835.01510990736
2.450235589003413e-07,2.5378800968526795e-07,35932.827860308
2.389265491861394e-07,2.488341891842888e-07,36030.640610708644
2.3740229640994948e-07,2.476909994646343e-07,36128.453361109285
2.515016297297651e-07,2.6293352199020894e-07,36226.266111509925
2.648388368455905e-07,2.758896660089317e-07,36324.078861910566
2.739843500974074e-07,2.812245485005377e-07,36421.89161231121
2.774139172176105e-07,2.819866740948239e-07,36519.70436271185
2.694115921545687e-07,2.7284115980575843e-07,36617.51711311249
2.6217139326689584e-07,2.6636308705459327e-07,36715.32986351313
2.541690682665954e-07,2.587418251169689e-07,36813.14261391377
2.4464249101781817e-07,2.503584370696364e-07,36910.95536431441
2.556933195533868e-07,2.667441485653812e-07,37008.76811471505
2.732222202135685e-07,2.835109230667991e-07,37106.58086511569
2.880836793311729e-07,2.949428145533437e-07,37204.39361551633
2.873215526384399e-07,2.9418068784731507e-07,37302.20636591697
2.918943088794385e-07,2.968481287429276e-07,37400.01911631762
2.8122454247619767e-07,2.846541100673708e-07,37497.83186671826
2.960860014667062e-07,3.021830105059177e-07,37595.6446171189
2.6750627108010895e-07,2.762707215570926e-07,37693.45736751954
2.621713876768504e-07,2.724600903909128e-07,37791.27011792018
2.732222159932274e-07,2.823677294992768e-07,37889.082868320824
2.4273717050768145e-07,2.5035843174811104e-07,37986.895618721464
2.50739494330167e-07,2.564554402495477e-07,38084.708369122105
2.6255244872843596e-07,2.682683946368925e-07,38182.521119522746
2.915132407750296e-07,2.9532387137339593e-07,38280.33386992339
3.0866107787963736e-07,3.1170958235252267e-07,38378.14662032403
3.044693836502849e-07,3.0904214035091495e-07,38475.95937072467
2.8846473465025824e-07,2.9379961745752854e-07,38573.77212112531
2.568365003773189e-07,2.6217138317447387e-07,38671.58487152595
2.0996574397626742e-07,2.1491956370710493e-07,38769.39762192659
1.810049513615747e-07,1.8176707747257083e-07,38867.21037232723
1.8024282491045928e-07,1.7719432047222745e-07,38965.02312272787
2.2558932800415165e-07,2.1987338219323562e-07,39062.83587312851
2.7055476787445456e-07,2.675062634477001e-07,39160.64862352915
2.9570492883986267e-07,2.9418067662934794e-07,39258.46137392979
2.979913065969245e-07,2.9570492828543916e-07,39356.27412433044
2.846540992470834e-07,2.8122453178627517e-07,39454.08687473108
2.777949638063031e-07,2.7131689194799427e-07,39551.89962513172
2.8884579173153257e-07,2.7970027853686663e-07,39649.71237553236
2.9837236742015894e-07,2.934185477822764e-07,39747.525125933
3.143770148963288e-07,3.139959518479696e-07,39845.337876333644
3.2618996878979684e-07,3.307627253616164e-07,39943.150626734285
3.3343016607707667e-07,3.292384725606792e-07,40040.963377134925
3.250467784427028e-07,3.235225262577429e-07,40138.776127535566
3.02564058155489e-07,3.056125625197761e-07,40236.58887793621
2.9151322929719306e-07,2.957049227903553e-07,40334.40162833685
2.857972830983518e-07,2.8960791353966323e-07,40432.21437873749
2.819866521385628e-07,2.854162195294373e-07,40530.02712913813
2.7779495815089663e-07,2.819866516209376e-07,40627.83987953877
2.770328315577394e-07,2.8198665110416396e-07,40725.65262993941
2.6293349852146993e-07,2.6674412893482453e-07,40823.46538034005
2.4883416553754416e-07,2.5035841770010185e-07,40921.27813074069
2.2025443708794153e-07,2.2597038268710957e-07,41019.09088114133
2.0120128472442212e-07,2.107278607056921e-07,41116.90363154197
2.0310659955152816e-07,2.1225211247692529e-07,41214.71638194261
2.1110892297819658e-07,2.2025443588699932e-07,41312.52913234326
2.183491203021338e-07,2.2673250712001677e-07,41410.3418827439
2.1187104828697674e-07,2.1834911990726197e-07,41508.15463314454
2.0996573272546323e-07,2.1301423701185835e-07,41605.96738354518
2.2254081250573538e-07,2.2406506464618564e-07,41703.780133945824
2.393075856200831e-07,2.4235608989549817e-07,41801.592884346464
2.6255243024848586e-07,2.686494387883636e-07,41899.405634747105
2.8236770749670854e-07,2.907510942240062e-07,41997.218385147746
2.9418066099486144e-07,3.040882998366573e-07,42095.03113554839
2.937995974373788e-07,3.006587320079013e-07,42192.84388594903
2.8236770598268765e-07,2.877025884169085e-07,42290.65663634967
2.739843188123065e-07,2.7741388608533953e-07,42388.46938675031
2.816055789182887e-07,2.854162092148826e-07,42486.28213715095
2.9303746928786797e-07,2.9837235169362887e-07,42584.09488755159
2.9875341419316655e-07,3.0408829658947313e-07,42681.90763795223
2.941806573330218e-07,2.987534136646232e-07,42779.72038835287
2.880836483820907e-07,2.918942786516951e-07,42877.53313875351
2.69792622612313e-07,2.7093581169117874e-07,42975.34588915415
2.5112053388217657e-07,2.5150159690779445e-07,43073.15863955479
2.335916342933161e-07,2.313052561436262e-07,43170.97138995543
2.1758698686382795e-07,2.13014230572469e-07,43268.78414035608
2.2101655369533987e-07,2.1377635624669945e-07,43366.59689075672
2.3244844399739716e-07,2.2787568772203852e-07,43464.40964115736
2.3206738056949541e-07,2.3130525452493222e-07,43562.222391558
2.4121289268406956e-07,2.419750187273052e-07,43660.035141958644
2.4083182924365775e-07,2.423560813274784e-07,43757.847892359285
2.671251772258548e-07,2.6217135796203723e-07,43855.660642759925
2.774138782930526e-07,2.7093580695928625e-07,43953.473393160566
2.785570668700811e-07,2.709358064905987e-07,44051.28614356121
2.762706882791566e-07,2.7779494035242084e-07,44149.09889396185
2.816055700501389e-07,2.880836413503451e-07,44246.91164436249
2.873215148205997e-07,2.937995861096583e-07,44344.72439476313
2.8922682940878486e-07,2.922753335395758e-07,44442.53714516377
2.8998895494421646e-07,2.903700179599119e-07,44540.34989556441
2.804623790717498e-07,2.8198663113192237e-07,44638.16264596505
2.766517484485953e-07,2.8122450462129936e-07,44735.97539636569
2.697926137293515e-07,2.762706849629659e-07,44833.78814676633
2.492152105629474e-07,2.575985968509976e-07,44931.60089716697
2.2635142939263406e-07,2.3473481566643531e-07,45029.41364756761
