ch1,ch2,frequency
1.9842214624793933e-06,1.950375467383796e-06,389.9913281202316
2.2422971750823173e-06,2.2812200694422365e-06,392.3196345567703
6.608430542409465e-06,6.643122687382421e-06,394.647940993309
9.129111027147777e-06,9.14857247432772e-06,396.9762474298477
9.618185656274252e-06,9.623262555538584e-06,399.3045538663864
1.0146183179760149e-05,1.0148721629392313e-05,401.6328603029251
8.439498877064733e-06,8.461498773876814e-06,403.9611667394638
8.135731071079007e-06,8.183961614090084e-06,406.2894731760025
7.717733031646307e-06,7.76680972453475e-06,408.6177796125412
8.167884766412617e-06,8.228807557584448e-06,410.9460860490799
8.950573402991324e-06,9.0072654447762e-06,413.2743924856186
7.156735662929484e-06,7.198197006921391e-06,415.6026989221573
4.131749851273315e-06,4.1562881977174934e-06,417.931005358696
9.578416611999565e-07,9.646108602190375e-07,420.2593117952347
3.5935985292530827e-06,3.6122138265555476e-06,422.5876182317734
7.82519406605095e-06,7.848040112740329e-06,424.9159246683121
9.243341260543308e-06,9.257725808458836e-06,427.24423110485077
8.349806990022252e-06,8.349806990022252e-06,429.57253754138947
6.483200360511111e-06,6.459508163944378e-06,431.90084397792816
4.5040557973096205e-06,4.473594401723834e-06,434.22915041446686
1.7879146909094995e-06,1.7887608407868823e-06,436.55745685100555
3.34736891492431e-06,3.4023686569541585e-06,438.88576328754425
4.871284844087789e-06,4.872130993965172e-06,441.21406972408295
3.777213052631402e-06,3.734905558762323e-06,443.54237616062164
1.7058381528005814e-06,1.696530504149388e-06,445.87068259716034
5.49151270420202e-07,5.973818134309133e-07,448.19898903369904
1.4756853861516865e-06,1.5146082805111918e-06,450.52729547023773
3.417599354738677e-06,3.410830155719635e-06,452.8556019067764
4.505748097047824e-06,4.45751755403717e-06,455.1839083433151
5.7715883136058075e-06,5.742819217774903e-06,457.5122147798538
3.859289590726524e-06,3.844905042811078e-06,459.8405212163925
9.899953565332688e-07,1.0009953049391939e-06,462.1688276529312
1.8209145361185937e-06,1.8623758801101417e-06,464.4971340894699
5.280821384717322e-06,5.325667328218367e-06,466.8254405260086
7.449503520434728e-06,7.510426311605934e-06,469.1537469625473
1.0452489435244689e-05,1.0504104577764718e-05,471.482053399086
1.7135381166765856e-05,1.7175150211002583e-05,473.8103598356247
2.210905014598055e-05,2.2149665340094638e-05,476.1386662721634
2.038121209636908e-05,2.0418442690973648e-05,478.4669727087021
1.4946391433973761e-05,1.495739138237965e-05,480.7952791452408
1.106340964669003e-05,1.1055794297793647e-05,483.1235855817795
1.2988400617715296e-05,1.2993477516979548e-05,485.4518920183182
1.704568927972481e-05,1.7065996876781816e-05,487.7801984548569
1.6773229019203663e-05,1.6794382766138035e-05,490.10850489139557
1.2618633121287928e-05,1.2621171570920052e-05,492.43681132793427
1.2082174099027931e-05,1.2063558801725695e-05,494.76511776447296
1.6955997392697712e-05,1.6939074395150232e-05,497.09342420101166
1.915175632447618e-05,1.916529472251416e-05,499.42173063755035
1.3878550288678221e-05,1.392339623217901e-05,501.75003707408905
8.862573815605574e-06,8.932804255427538e-06,504.07834351062775
1.4146779799795266e-05,1.4215317939862458e-05,506.40664994716644
1.6727536925776183e-05,1.6790998166579116e-05,508.73495638370514
1.0641180857832207e-05,1.0692796000351908e-05,511.06326282024384
3.473445246611446e-06,3.511521991093179e-06,513.3915692567825
2.54437268125625e-06,2.5807571259832267e-06,515.7198756933212
2.45383464437662e-06,2.4792191406977573e-06,518.0481821298599
2.752525551087696e-06,2.776217747654082e-06,520.3764885663986
2.4868344895923455e-06,2.5299881333382486e-06,522.7047950029373
2.999601315277908e-06,3.039370359514315e-06,525.033101439476
1.3343783566125845e-06,1.3504552042826157e-06,527.3614078760147
3.2889845733362835e-06,3.2889845733362835e-06,529.6897143125534
6.140509660070284e-06,6.171817205532955e-06,532.0180207490921
4.951669082364461e-06,5.002438075006612e-06,534.3463271856308
2.2253741774801937e-06,2.224528027602825e-06,536.6746336221695
2.515603585416873e-06,2.4631422930200194e-06,539.0029400587082
2.428450148047084e-06,2.411527150499718e-06,541.3312464952469
1.5273005286493075e-06,1.537454327177724e-06,543.6595529317856
2.127220791702535e-06,2.124682342070432e-06,545.9878593683243
2.9378323742198685e-06,2.922601676427254e-06,548.316165804863
9.316110149812782e-07,9.129957176792e-07,550.6444722414017
3.917673932208811e-06,3.9202123818409115e-06,552.9727786779404
5.700511723819024e-06,5.6945886746774585e-06,555.3010851144791
3.7069826127420172e-06,3.709521062374116e-06,557.6293915510178
2.9581399712718306e-06,2.956447671517099e-06,559.9576979875565
2.376835005520563e-06,2.3785273052752946e-06,562.2860044240952
1.0779949437636985e-06,1.089841042046816e-06,564.6143108606339
1.8733758284867074e-06,1.8539143813073062e-06,566.9426172971725
3.903289384284755e-06,3.887212536614819e-06,569.2709237337112
5.633665883494407e-06,5.626050534598125e-06,571.5992301702499
6.86481395505794e-06,6.868198554567398e-06,573.9275366067886
6.296201237467039e-06,6.333431832071064e-06,576.2558430433273
4.0716732098752815e-06,4.140211349941761e-06,578.584149479866
1.2303019216867898e-06,1.2785324646965196e-06,580.9124559164047
5.483051205314968e-07,5.330744227389552e-07,583.2407623529434
1.2260711722992227e-06,1.2142250740161384e-06,585.5690687894821
2.040067354321958e-06,2.032452005425692e-06,587.8973752260208
2.3201429637283777e-06,2.343835160294532e-06,590.2256816625595
2.4174501996243603e-06,2.4622961431245674e-06,592.5539880990982
3.8415204432241225e-06,3.888904836356403e-06,594.8822945356369
3.884674086968432e-06,3.937981529242231e-06,597.2106009721756
2.1365284403381453e-06,2.168682135677888e-06,599.5389074087143
3.4269070033136337e-06,3.432830052455163e-06,601.867213845253
2.447065445328428e-06,2.420834799130233e-06,604.1955202817917
7.987654842286884e-07,7.776117372946659e-07,606.5238267183304
2.5697571775443105e-06,2.6162954207991465e-06,608.8521331548691
5.434820662285921e-06,5.483051205295464e-06,611.1804395914078
4.6876703205753505e-06,4.762131509783046e-06,613.5087460279465
2.177143634447105e-06,2.24314332488118e-06,615.8370524644852
1.590761769436222e-06,1.5814541207852652e-06,618.1653589010239
2.349758209427211e-06,2.312527614823395e-06,620.4936653375626
2.9589861211251956e-06,2.949678472474244e-06,622.8219717741013
3.0546010572659432e-06,3.0926778017470973e-06,625.15027821064
1.3876857988683566e-06,1.4460701404061105e-06,627.4785846471786
1.1008409904434384e-06,1.0602257963302294e-06,629.8068910837173
3.6249060746029308e-06,3.6062907773010474e-06,632.135197520256
4.608978381969382e-06,4.621670630129753e-06,634.4635039567947
5.6378966328352815e-06,5.651435030873007e-06,636.7918103933334
4.789208305844088e-06,4.795977504862948e-06,639.1201168298721
3.386291809184271e-06,3.3879841089389855e-06,641.4484232664108
1.9723753641195574e-06,1.9656061651007e-06,643.7767297029495
1.079687243507464e-06,1.0661488454697527e-06,646.1050361394882
6.718430026212411e-07,6.464585063005393e-07,648.4333425760269
1.016226002705166e-06,1.017918302459879e-06,650.7616490125656
1.6161462657505193e-06,1.6322231134202888e-06,653.0899554491043
2.2304510767106183e-06,2.236374125852111e-06,655.418261885643
2.3776811553699764e-06,2.36668120696435e-06,657.7465683221817
2.8743711333771467e-06,2.8650634847262346e-06,660.0748747587204
3.4353685020630854e-06,3.430291602798953e-06,662.4031811952591
2.7136026566782236e-06,2.684833560848146e-06,664.7314876317978
1.9122987228223535e-06,1.8488374820207267e-06,667.0597940683365
1.5281466785027996e-06,1.5044544819368645e-06,669.3881005048752
2.4529884944510205e-06,2.43268089739451e-06,671.7164069414139
1.5374543271529616e-06,1.5044544819361397e-06,674.0447133779526
6.286893588741753e-07,6.303816586288836e-07,676.3730198144913
1.6702998578968064e-06,1.7159919512739227e-06,678.70132625103
1.976606113498493e-06,2.013836708102061e-06,681.0296326875687
1.0221490518431583e-06,1.0458412484090592e-06,683.3579391241074
1.6330692632920863e-06,1.6305308136600258e-06,685.6862455606461
2.5511418802199523e-06,2.552834179974659e-06,688.0145519971848
1.659299909489281e-06,1.6787613566684006e-06,690.3428584337234
1.0416104990213374e-06,1.0619180960778054e-06,692.6711648702621
1.9156833223263796e-06,1.941067818646959e-06,694.9994713068008
2.6027570227361407e-06,2.6323722684434766e-06,697.3277777433395
2.9792937181573235e-06,3.007216664109948e-06,699.6560841798782
3.3583688632103997e-06,3.4015225069553554e-06,701.9843906164169
4.037827214723235e-06,4.09367310662846e-06,704.3126970529556
4.612362981444173e-06,4.6512858758023515e-06,706.6410034894943
3.4175993546228255e-06,3.4218301040095833e-06,708.969309926033
1.944452418153399e-06,1.941913968521345e-06,711.2976163625717
1.7549148456263248e-06,1.745607196975462e-06,713.6259227991104
1.2844555138188054e-06,1.2345326710550968e-06,715.9542292356491
6.59150754456285e-07,6.422277569092685e-07,718.2825356721878
1.6440692116922977e-06,1.6652229586260639e-06,720.6108421087265
1.6457615114466591e-06,1.6736844573992246e-06,722.9391485452652
1.3529936538831254e-06,1.3648397521660297e-06,725.2674549818039
2.1221438923941197e-06,2.1018362953377167e-06,727.5957614183426
2.6433722168412697e-06,2.6069877721152214e-06,729.9240678548813
2.8794480326213356e-06,2.8523712365461425e-06,732.25237429142
2.5926032241992533e-06,2.589218624689855e-06,734.5806807279587
1.9529139169225545e-06,1.9715292142242426e-06,736.9089871644974
1.2988400617311708e-06,1.3191476587875537e-06,739.2372936010361
5.483051205222403e-07,5.626896684371755e-07,741.5656000375748
1.8403759832340219e-06,1.8725296785732833e-06,743.8939064741135
3.0672933053894615e-06,3.1002931506060653e-06,746.2222129106522
2.3556812585386695e-06,2.3556812585386695e-06,748.5505193471909
1.8302221847048145e-06,1.8462990323744359e-06,750.8788257837296
3.2069080351502465e-06,3.2263694823292584e-06,753.2071322202682
3.895674035311098e-06,3.905827833839277e-06,755.535438656807
2.4512961946772885e-06,2.4758345411203815e-06,757.8637450933456
1.0923794916561328e-06,1.1118409388351344e-06,760.1920515298843
9.451494129974323e-07,9.087649682714792e-07,762.520357966423
6.379970075200907e-07,5.982279632847535e-07,764.8486644029617
4.5353633425823627e-07,4.027673416173889e-07,767.1769708395004
2.4792191406276214e-07,2.682295111190976e-07,769.5052772760391
6.439200566611942e-07,6.379970075197641e-07,771.8335837125778
1.695684354203441e-06,1.6821459561658882e-06,774.1618901491165
3.1493698434851113e-06,3.1468313938530705e-06,776.4901965856552
4.041211814208074e-06,4.0547502122456226e-06,778.8185030221939
3.193369637106114e-06,3.2145233840397792e-06,781.1468094587326
1.6093770667129953e-06,1.658453759599091e-06,783.4751158952713
1.211686624359961e-06,1.2472249192085075e-06,785.80342233181
2.623064619773248e-07,2.343835160248999e-07,788.1317287683487
1.4325317423469108e-06,1.413070295167951e-06,790.4600352048874
6.803045013861437e-07,6.836891008955275e-07,792.7883416414261
3.003832064577662e-07,2.9784475682572866e-07,795.1166480779648
9.65457010051435e-07,9.9591840563588e-07,797.4449545145035
2.0155290078371416e-06,2.03499045501609e-06,799.7732609510422
2.1424514894386626e-06,2.1052208948354633e-06,802.1015673875809
1.9588369660544187e-06,1.8919911257441385e-06,804.4298738241196
2.3920657032548863e-06,2.367527356811875e-06,806.7581802606583
2.443680845772596e-06,2.4580653936874625e-06,809.086486697197
1.935990919365276e-06,1.9579908161762454e-06,811.4147931337357
1.0754564941053004e-06,1.0636103958224726e-06,813.7430995702744
3.299984521644452e-07,3.0038320645737966e-07,816.071406006813
3.1476775437219815e-07,3.3338305167377976e-07,818.3997124433517
4.425363858511766e-07,3.9684429247457324e-07,820.7280188798904
1.957144666297586e-06,1.9495293174014865e-06,823.0563253164291
2.6095262217297755e-06,2.620526170135251e-06,825.3846317529678
1.6516845605758339e-06,1.6457615114344246e-06,827.7129381895065
1.2218404228848386e-06,1.1981482263192046e-06,830.0412446260452
2.783833096461647e-07,2.7330641038210096e-07,832.3695510625839
2.0485288530494886e-06,2.0358366048893307e-06,834.6978574991226
3.492906693675045e-06,3.452291499562545e-06,837.0261639356613
2.728833354433305e-06,2.6772182119153416e-06,839.3544703722
1.6364538627824467e-06,1.6093770667074527e-06,841.6827768087387
8.723805235411096e-07,8.749189731731399e-07,844.0110832452774
5.06843776528677e-07,5.186898748114842e-07,846.3393896818161
7.38688842920676e-07,7.463041918167655e-07,848.6676961183548
1.540838926641928e-06,1.5425312263966145e-06,850.9960025548935
1.4477624401340193e-06,1.4342240420965301e-06,853.3243089914322
1.3115323098816428e-06,1.3115323098816428e-06,855.6526154279709
2.3277583125703348e-06,2.344681310117193e-06,857.9809218645096
2.8168329416742436e-06,2.8371405387304713e-06,860.3092283010483
2.702602708232687e-06,2.7076796074967435e-06,862.637534737587
2.2380664255713033e-06,2.214374229005709e-06,864.9658411741257
2.2245280275336013e-06,2.1788359341571025e-06,867.2941476106644
1.6406846121670733e-06,1.6043001674413466e-06,869.6224540472031
1.286993963437793e-06,1.291224712824505e-06,871.9507604837418
3.1612159417509176e-06,3.1172161481291167e-06,874.2790669202805
3.6206753251474694e-06,3.547060285818694e-06,876.6073733568192
1.925837120830776e-06,1.8429144328512433e-06,878.9356797933578
9.121495677747778e-07,8.833804719451465e-07,881.2639862298965
2.0815286982613744e-07,2.9276785756033967e-07,883.5922926664352
1.5594542239412134e-06,1.58399257038413e-06,885.9205991029739
2.4140656000563815e-06,2.406450251160305e-06,888.2489055395126
1.9926829611399666e-06,1.96645231494237e-06,890.5772119760513
1.8259914353034838e-06,1.8039915384925982e-06,892.90551841259
2.503757487054029e-06,2.503757487054029e-06,895.2338248491287
1.737991848059674e-06,1.7659147940119472e-06,897.5621312856674
8.909958208406516e-07,9.417648134811445e-07,899.8904377222061
1.0433027987620552e-06,9.94226105876249e-07,902.2187441587448
2.8574481357820102e-06,2.8227559908110113e-06,904.5470505952835
3.3727534110827016e-06,3.3524458140265086e-06,906.8753570318222
1.4393009413575714e-06,1.424916393442769e-06,909.2036634683609
2.104374744947707e-06,2.0950670962969534e-06,911.5319699048996
2.5621418285891623e-06,2.5477572806743623e-06,913.8602763414383
1.8843757768387398e-06,1.8784527276973517e-06,916.188582777977
1.0103029535452708e-06,1.0441489486389144e-06,918.5168892145157
2.0197597572130793e-06,2.0409135041466054e-06,920.8451956510544
2.858294285657898e-06,2.869294234063331e-06,923.1735020875931
2.0442981036557404e-06,2.0637595508345825e-06,925.5018085241318
8.520729264822924e-07,8.732266734158151e-07,927.8301149606705
1.024687501459785e-06,1.0373797496198978e-06,930.1584213972092
1.3919165482256484e-06,1.398685747244375e-06,932.4867278337479
8.901496709624987e-07,8.969188699812251e-07,934.8150342702866
1.0898410420148704e-06,1.0763026439774186e-06,937.1433407068253
1.8649143296589056e-06,1.8615297301495428e-06,939.471647143364
1.4638392877993464e-06,1.472300786572753e-06,941.7999535799026
1.3809165998199065e-06,1.377532000310544e-06,944.1282600164413
1.6043001674377683e-06,1.6212231649845803e-06,946.45656645298
1.7887608406979485e-06,1.8090684377541218e-06,948.7848728895187
7.166889461074292e-07,7.437657421823262e-07,951.1131793260574
1.1194562877214832e-06,1.1423023344096766e-06,953.4414857625961
1.693992054435627e-06,1.7422225974440339e-06,955.7697921991348
1.708376602350358e-06,1.7701455433962104e-06,958.0980986356735
2.2549894231122203e-06,2.2989892167339225e-06,960.4264050722122
1.9816830127312073e-06,2.0104521085607807e-06,962.7547115087509
2.0290674058622135e-06,2.0341443051262556e-06,965.0830179452896
2.8760634330798592e-06,2.880294182466561e-06,967.4113243818283
4.014135018102539e-06,4.017519617611901e-06,969.739630818367
2.880294182466436e-06,2.892986430626541e-06,972.0679372549057
1.6914536048032581e-06,1.710915051982085e-06,974.3962436914444
2.3159122142803554e-06,2.3108353150163137e-06,976.7245501279831
2.364142757288712e-06,2.338758260968504e-06,979.0528565645218
2.3192968137896415e-06,2.2837585189413506e-06,981.3811630010605
1.9427601183732063e-06,1.9021449242608742e-06,983.7094694375992
1.7811454918011976e-06,1.7269918996514222e-06,986.0377758741379
3.4522914995481335e-07,3.460752998321535e-07,988.3660823106766
1.8386836834603006e-06,1.8809911773273119e-06,990.6943887472153
2.579910976010323e-06,2.5968339735571276e-06,993.022695183754
2.2600663223757135e-06,2.2422971749515685e-06,995.3510016202927
1.9165294721755797e-06,1.9004526245061157e-06,997.6793080568314
1.4739930863266474e-06,1.4731469364493073e-06,1000.00761449337
