ch1,ch2,frequency
2.207299575435759e-08,2.4690222393802845e-08,5702107.9313320415
2.279785836202943e-08,2.472132912286456e-08,5714823.588884125
2.3175847754133937e-08,2.399567366108289e-08,5727539.2464362085
2.345923167467954e-08,2.3963731280586624e-08,5740254.9039882915
2.3143524042583876e-08,2.383719915012726e-08,5752970.561540375
2.3111599703543584e-08,2.380526299614653e-08,5765686.2190924585
2.3205796081276577e-08,2.377332913761215e-08,5778401.8766445415
2.3299990443471836e-08,2.4214333776165586e-08,5791117.534196625
2.3047368773846944e-08,2.4781438927829957e-08,5803833.1917487085
2.2574060666285278e-08,2.5253942169964397e-08,5816548.8493007915
2.2416044498369193e-08,2.5316573462996432e-08,5829264.506852875
2.2699412223097526e-08,2.559989267382665e-08,5841980.1644049585
2.3424141736482532e-08,2.559946580083959e-08,5854695.8219570415
2.399121874960538e-08,2.547293659616445e-08,5867411.479509125
2.3833194206226243e-08,2.503115899436989e-08,5880127.1370612085
2.345450202525255e-08,2.474702162610652e-08,5892842.7946132915
2.2918201784316873e-08,2.4778138380293073e-08,5905558.452165375
2.2476491841022094e-08,2.4840779201578416e-08,5918274.1097174585
2.2476123939132413e-08,2.4682756022918205e-08,5930989.7672695415
2.3043167611387538e-08,2.4051897246906557e-08,5943705.424821625
2.348410482518053e-08,2.3547149401892427e-08,5956421.0823737085
2.398807246480439e-08,2.3452202252055805e-08,5969136.7399257915
2.4208333596335317e-08,2.3546386974560526e-08,5981852.397477875
2.4207943530266672e-08,2.3829694412606257e-08,5994568.0550299585
2.392387242535578e-08,2.3829311664781253e-08,6007283.7125820415
2.3891969638081907e-08,2.4049568382396434e-08,6019999.370134125
2.3670953610174092e-08,2.452197324729087e-08,6032715.0276862085
2.3418427084345995e-08,2.461613937129774e-08,6045430.6852382915
2.3323500993496363e-08,2.464726726610021e-08,6058146.342790375
2.3039472615531766e-08,2.4583842188939503e-08,6070862.0003424585
2.275545437307114e-08,2.4457385863577845e-08,6083577.6578945415
2.2471446222375712e-08,2.4047283965880323e-08,6096293.315446625
2.3195968488787447e-08,2.379477745792734e-08,6109008.9729987085
2.3857437749862992e-08,2.3762890440418358e-08,6121724.6305507915
2.4077673701200136e-08,2.3762520904064008e-08,6134440.288102875
2.4077300499569396e-08,2.4360933620637624e-08,6147155.9456549585
2.4266014359795252e-08,2.4612671707792326e-08,6159871.6032070415
2.461229272821949e-08,2.4643806547333725e-08,6172587.260759125
2.4580401676214322e-08,2.4580401676214322e-08,6185302.9183112085
2.448548714429295e-08,2.4201871463084922e-08,6198018.5758632915
2.426452726379037e-08,2.398091590616165e-08,6210734.233415375
2.3759968294016265e-08,2.4012063448329437e-08,6223449.8909674585
2.3255425838506467e-08,2.426379118651759e-08,6236165.5485195415
2.3381118651161724e-08,2.4420979723248433e-08,6248881.206071625
2.347529839789601e-08,2.4767227571471493e-08,6261596.8636237085
2.3317396547651237e-08,2.527101625840039e-08,6274312.5211757915
2.2907424411646648e-08,2.4861014939187354e-08,6287028.178727875
2.2591992834638075e-08,2.3883864112490466e-08,6299743.8362799585
2.227657178207248e-08,2.3190320836782668e-08,6312459.4938320415
2.221322618337113e-08,2.337902670647004e-08,6325175.151384125
2.205536061028015e-08,2.3851297117117252e-08,6337890.8089362085
2.189750080278349e-08,2.4481090825557947e-08,6350606.4664882915
2.180266020538828e-08,2.489032017667159e-08,6363322.124040375
2.218041761274013e-08,2.501598236436884e-08,6376037.7815924585
2.2810211689980838e-08,2.4826583994067544e-08,6388753.4391445415
2.3471494019910185e-08,2.4826224547233863e-08,6401469.096696625
2.3880719176733302e-08,2.482586637370164e-08,6414184.7542487085
2.4226924854130625e-08,2.4510464936948795e-08,6426900.4118007915
2.4258081804137303e-08,2.454161782522462e-08,6439616.069352875
2.4037210675958784e-08,2.4730288834374374e-08,6452331.7269049585
2.3910856378532885e-08,2.4666930888526017e-08,6465047.3844570415
2.8352392313709035e-08,2.806886839057195e-08,6477763.042009125
2.8257485316708387e-08,3.0683155739658826e-08,6490478.6995612085
4.057427983619533e-08,4.303141790080965e-08,6503194.3571132915
3.3076394870960607e-08,3.222585900285019e-08,6515910.014665375
2.2995648570783303e-08,2.5421216981674144e-08,6528625.6722174585
2.3058329453340288e-08,2.4727853307202357e-08,6541341.3297695415
2.2711509594842844e-08,2.5042510579611736e-08,6554056.987321625
2.2427699648149456e-08,2.4223175603127713e-08,6566772.6448737085
2.2710883272661044e-08,2.43488387930194e-08,6579488.3024257915
2.2805067996180444e-08,2.4443001056679593e-08,6592203.959977875
2.3088240996514045e-08,2.4411168857160143e-08,6604919.6175299585
2.3686385986531586e-08,2.4851806573634866e-08,6617635.2750820415
2.3938044238278186e-08,2.5260936156709354e-08,6630350.932634125
2.3654247876961375e-08,2.504011592834127e-08,6643066.5901862085
2.337046037192998e-08,2.440984742351177e-08,6655782.2477382915
2.3338650920246414e-08,2.3842589401655243e-08,6668497.905290375
2.3621800852373772e-08,2.371628805578327e-08,6681213.5628424585
2.3495505337585572e-08,2.3621486599449303e-08,6693929.2203945415
2.3337719474528494e-08,2.377864804759651e-08,6706644.877946625
2.2959477597303577e-08,2.3715345172523447e-08,6719360.5354987085
2.2549752787874297e-08,2.3526068900198466e-08,6732076.1930507915
2.2171533536911717e-08,2.346277341619209e-08,6744791.850602875
2.1698845569986643e-08,2.349396051554432e-08,6757507.5081549585
2.1383635195541302e-08,2.3462162327950326e-08,6770223.1657070415
2.1666790212199373e-08,2.3367381304435952e-08,6782938.823259125
2.217038316576613e-08,2.3524540092084233e-08,6795654.4808112085
2.2799930754536982e-08,2.3807662500593867e-08,6808370.1383632915
2.3146042436951857e-08,2.405928764874996e-08,6821085.795915375
2.3177238330601965e-08,2.4594324913315395e-08,6833801.4534674585
2.301949213105162e-08,2.544425395607347e-08,6846517.1110195415
2.2767281053386265e-08,2.5790322521055806e-08,6859232.768571625
2.2704015210951885e-08,2.5349143196693852e-08,6871948.4261237085
2.2861176682716677e-08,2.48764870238928e-08,6884664.0836757915
2.3175779540302674e-08,2.4813198746954488e-08,6897379.741227875
2.3490375737671737e-08,2.481289018939052e-08,6910095.3987799585
2.345859678011073e-08,2.4718118754881776e-08,6922811.0563320415
2.355277044670243e-08,2.4402937294377516e-08,6935526.713884125
2.3583968446023798e-08,2.405627756043015e-08,6948242.3714362085
2.370962754913238e-08,2.3457732435728582e-08,6960958.0289882915
2.37723117809218e-08,2.3079608656179708e-08,6973673.686540375
2.3740537328277752e-08,2.2701495243618377e-08,6986389.3440924585
2.3614307623348676e-08,2.2827164035903717e-08,6999105.0016445415
2.3299169974761463e-08,2.3204713880269186e-08,7011820.659196625
2.348780088117762e-08,2.342483090562486e-08,7024536.3167487085
2.3739397700283863e-08,2.3204159290595764e-08,7037251.9743007915
2.3329820732462983e-08,2.304646258591485e-08,7049967.631852875
2.2762835326643344e-08,2.3172125588394882e-08,7062683.2894049585
2.2290314944434686e-08,2.348668778043542e-08,7075398.9469570415
2.2258570571412426e-08,2.395865941279329e-08,7088114.604509125
2.2384241871220275e-08,2.4588035023098502e-08,7100830.2620612085
2.2258052236381845e-08,2.4965538081259975e-08,7113545.9196132915
2.2446686954945105e-08,2.521710554124969e-08,7126261.577165375
2.3139025132308834e-08,2.537422347842302e-08,7138977.2347174585
2.364246074261412e-08,2.5310969956140814e-08,7151692.8922695415
2.3894038466762387e-08,2.5090314437430332e-08,7164408.549821625
2.4114131089281738e-08,2.461782051151217e-08,7177124.2073737085
2.43657001826885e-08,2.3987937389158444e-08,7189839.8649257915
2.4208026420986918e-08,2.31691904367313e-08,7202555.522477875
2.420775506271401e-08,2.3074492146904253e-08,7215271.1800299585
2.4270443292213976e-08,2.417600576967618e-08,7227986.8375820415
2.3955385468119636e-08,2.4773834905926616e-08,7240702.495134125
2.3703292800297637e-08,2.44587762361637e-08,7253418.1526862085
2.3167903731045127e-08,2.3860422592570938e-08,7266133.8102382915
2.2349227531610087e-08,2.3262083304027968e-08,7278849.467790375
2.1813867343190665e-08,2.3072965025337313e-08,7291565.1253424585
2.190806192220047e-08,2.338748564395826e-08,7304280.7828945415
2.241145346427388e-08,2.3922337967483354e-08,7316996.440446625
2.219087759136313e-08,2.395355722982602e-08,7329712.0979987085
2.2442448860618638e-08,2.451987049428039e-08,7342427.7555507915
2.2127452399587815e-08,2.4141900413206048e-08,7355143.413102875
2.222164417479187e-08,2.3669513341987944e-08,7367859.0706549585
2.2284360006277737e-08,2.338598797268977e-08,7380574.7282070415
2.209527761835006e-08,2.3228368778265445e-08,7393290.385759125
2.1780302612437095e-08,2.3007805216317217e-08,7406006.0433112085
2.1370912983243225e-08,2.3196410704934107e-08,7418721.7008632915
2.168542971414504e-08,2.3762698743366483e-08,7431437.358415375
2.2503516250215788e-08,2.4360449758974855e-08,7444153.0159674585
2.3006855868234585e-08,2.4769350982627385e-08,7456868.6735195415
2.3006621474856633e-08,2.4989408277751256e-08,7469584.331071625
2.2817553334711037e-08,2.520946237393592e-08,7482299.9886237085
2.2597018011093838e-08,2.5272152455304113e-08,7495015.6461757915
2.269120681770254e-08,2.5366314417570386e-08,7507731.303727875
2.2596565655948354e-08,2.546047578783039e-08,7520446.9612799585
2.2438985076260327e-08,2.5397280443958038e-08,7533162.6188320415
2.2564647009661798e-08,2.5334087646830885e-08,7545878.276384125
2.2910601864945697e-08,2.4924720710215646e-08,7558593.9339362085
2.3539783796746856e-08,2.460977396932626e-08,7571309.5914882915
2.3476614807783338e-08,2.4515124578100835e-08,7584025.249040375
2.309875135645348e-08,2.4640766092783486e-08,7596740.9065924585
2.272089637669022e-08,2.4640528896050476e-08,7609456.5641445415
2.2878024242575958e-08,2.4325602117622027e-08,7622172.221696625
2.319249419642104e-08,2.3821869886961635e-08,7634887.8792487085
2.3349616926554926e-08,2.3884581195761706e-08,7647603.5368007915
2.3349396928638735e-08,2.4104633486977454e-08,7660319.194352875
2.3003031279749516e-08,2.4450554451936214e-08,7673034.8519049585
2.2436400064970367e-08,2.467059979093516e-08,7685750.5094570415
2.218445362795765e-08,2.470183843680391e-08,7698466.167009125
2.234158424030592e-08,2.4890412864904196e-08,7711181.8245612085
2.2781913687578516e-08,2.485871797401523e-08,7723897.4821132915
2.3222236246354275e-08,2.451236048226285e-08,7736613.139665375
2.3473755026884105e-08,2.4228942856167238e-08,7749328.7972174585
2.3347679946181524e-08,2.3976997464946522e-08,7762044.4547695415
2.2969883570776648e-08,2.38823857948212e-08,7774760.112321625
2.2686491059730642e-08,2.39136382876495e-08,7787475.7698737085
2.2938010332484357e-08,2.3504380957977798e-08,7800191.4274257915
2.3032202542916308e-08,2.3095132058060888e-08,7812907.084977875
2.2843213935121723e-08,2.293760738113462e-08,7825622.7425299585
2.2685694000892727e-08,2.2843015041120832e-08,7838338.4000820415
2.215061073013145e-08,2.293720912253669e-08,7851054.057634125
2.161553782478682e-08,2.359774871701618e-08,7863769.7151862085
2.1458035952659627e-08,2.4352668368560926e-08,7876485.3727382915
2.1489316631047238e-08,2.4918797616089918e-08,7889201.030290375
2.158352359979238e-08,2.517028991229432e-08,7901916.6878424585
2.186650567021733e-08,2.5233003665488193e-08,7914632.3453945415
2.2401182799053297e-08,2.4886707295015672e-08,7927348.002946625
2.3156086689349413e-08,2.4634804181739934e-08,7940063.6604987085
2.3533437492360645e-08,2.44143683075827e-08,7952779.3180507915
2.384786017675712e-08,2.4602937543831222e-08,7965494.975602875
2.381620463166035e-08,2.491735015624174e-08,7978210.6331549585
2.3564323492971467e-08,2.5168836841625065e-08,7990926.2907070415
2.3438290792820937e-08,2.5388859959471808e-08,8003641.948259125
2.3154958601175928e-08,2.5262814886880804e-08,8016357.6058112085
2.2651410062556974e-08,2.4948011360566222e-08,8029073.2633632915
2.2934371739244217e-08,2.460175404676129e-08,8041788.920915375
2.337462911985526e-08,2.4318423027790194e-08,8054504.5784674585
2.3563204397690998e-08,2.412947633248197e-08,8067220.2360195415
2.3720318641437288e-08,2.3688859332894267e-08,8079935.893571625
2.3877431672123563e-08,2.3405545670698196e-08,8092651.5511237085
2.403454351384749e-08,2.368849642137063e-08,8105367.2086757915
2.3531023842195262e-08,2.3562482430219586e-08,8118082.866227875
2.3216263088340254e-08,2.368813835436343e-08,8130798.5237799585
2.2964424475911777e-08,2.3750877368922456e-08,8143514.1813320415
2.305862749202448e-08,2.4191111243338094e-08,8156229.838884125
2.3341576188473124e-08,2.4442593933212424e-08,8168945.4964362085
2.3435777398370108e-08,2.4285127720190233e-08,8181661.1539882915
2.2775005858163472e-08,2.3907464712989278e-08,8194376.811540375
2.198841721048425e-08,2.3435437513320122e-08,8207092.4690924585
2.186243249754111e-08,2.2994875044176333e-08,8219808.1266445415
2.1893733267943426e-08,2.296325472068779e-08,8232523.784196625
2.198794729263182e-08,2.315183005347213e-08,8245239.4417487085
2.1987792901363342e-08,2.3466228189437843e-08,8257955.0993007915
2.2050551335446364e-08,2.378062312353417e-08,8270670.756852875
2.2239132554972583e-08,2.3591724775430604e-08,8283386.4144049585
2.2647900227906103e-08,2.3717384405335007e-08,8296102.0719570415
2.3025208259541466e-08,2.3780133120510036e-08,8308817.729509125
2.2867777515779327e-08,2.3622697268707394e-08,8321533.3870612085
2.261598572575773e-08,2.3465264744666574e-08,8334249.0446132915
2.239565302734544e-08,2.368529035054932e-08,8346964.702165375
2.2332596201284885e-08,2.355931627431321e-08,8359680.3597174585
2.2709899507715122e-08,2.305589520658613e-08,8372396.0172695415
2.248957399718597e-08,2.2678297695064455e-08,8385111.674821625
2.2049076266800703e-08,2.2741058688868626e-08,8397827.332373708
2.186021368912814e-08,2.2835273580297885e-08,8410542.989925792
2.182862136255198e-08,2.3244021883178553e-08,8423258.647477875
2.204865572223294e-08,2.3684219342141806e-08,8435974.305029958
2.1828347146001643e-08,2.3904241831356264e-08,8448689.962582042
2.14507786555836e-08,2.4281526572009588e-08,8461405.620134125
2.1482099219854914e-08,2.443863996167975e-08,8474121.277686208
2.1702134711382925e-08,2.421832424313747e-08,8486836.935238292
2.1796359920867986e-08,2.3935108080491394e-08,8499552.592790375
2.1638969186316986e-08,2.36833485425824e-08,8512268.250342458
2.1450129633792623e-08,2.3588852236575468e-08,8524983.907894542
2.151290635296166e-08,2.3997584133493776e-08,8537699.565446625
2.1984552069155595e-08,2.402889525155204e-08,8550415.222998708
2.261344967232639e-08,2.4091658482617544e-08,8563130.880550792
2.2864928324340824e-08,2.390281365405643e-08,8575846.538102875
2.2676092785384626e-08,2.3808324880077894e-08,8588562.195654958
2.264451411470845e-08,2.3588035536154634e-08,8601277.853207042
2.2801640183588865e-08,2.3273398256352775e-08,8613993.510759125
2.3178918214487968e-08,2.3178918214487968e-08,8626709.168311208
2.3807794797122905e-08,2.3493292884347172e-08,8639424.825863292
2.374476527725589e-08,2.368186523678634e-08,8652140.483415375
2.327288959124026e-08,2.3209989889642318e-08,8664856.140967458
2.2580872372558963e-08,2.2675221421469377e-08,8677571.798519542
2.1888863656776924e-08,2.2486404474993535e-08,8690287.456071625
2.1448458154884198e-08,2.302092576154726e-08,8703003.113623708
2.1605592928989986e-08,2.409007886987821e-08,8715718.771175792
2.2014319406754258e-08,2.5096324123699854e-08,8728434.428727875
2.2548838305478217e-08,2.525344094741842e-08,8741150.086279958
2.330349391878484e-08,2.478158327665648e-08,8753865.743832042
2.393234895563272e-08,2.4183937380921896e-08,8766581.401384125
2.4026576214946867e-08,2.33347114548306e-08,8779297.058936208
2.3743424838944622e-08,2.2862873983990386e-08,8792012.716488292
2.3271588863804467e-08,2.2831315560975732e-08,8804728.374040375
2.2453831234371306e-08,2.2988446263761097e-08,8817444.031592458
2.213924722805336e-08,2.3302815619300484e-08,8830159.689144542
2.245362025603546e-08,2.3302706736305706e-08,8842875.346696625
2.2862334014644277e-08,2.317680903547845e-08,8855591.004248708
2.2862229524818398e-08,2.3145255750022477e-08,8868306.661800792
2.2641995689321312e-08,2.3050809500378504e-08,8881022.319352875
2.2327423761820104e-08,2.29249182005167e-08,8893737.976904958
2.188706802191835e-08,2.317639243125549e-08,8906453.634457042
2.182407886120955e-08,2.3522206034848332e-08,8919169.292009125
2.204411133574231e-08,2.367933785422819e-08,8931884.949561208
2.2389929166834122e-08,2.3836469534354305e-08,8944600.607113292
2.260995962044814e-08,2.3867815510320082e-08,8957316.264665375
2.3050113250171354e-08,2.3899162442196763e-08,8970031.922217458
2.3144356907232144e-08,2.3961956471889803e-08,8982747.579769542
2.279835684363469e-08,2.418198125897252e-08,8995463.237321625
2.2703927802617437e-08,2.474791022252067e-08,9008178.894873708
2.2861066744355686e-08,2.5219498664337363e-08,9020894.552425792
2.3269770706128724e-08,2.591120413763523e-08,9033610.209977875
2.3489799594391364e-08,2.654001453502853e-08,9046325.867529958
2.333248325381038e-08,2.6539913566328793e-08,9059041.525082042
2.3143724016154023e-08,2.635114229013189e-08,9071757.182634125
2.3080748010456674e-08,2.5753586676517735e-08,9084472.840186208
2.3080663738113647e-08,2.4684361082315006e-08,9097188.497738292
2.3206360375753604e-08,2.3961038761956975e-08,9109904.155290375
2.3709395153429438e-08,2.3772284795746225e-08,9122619.812842458
2.4149538174318315e-08,2.3740756929180117e-08,9135335.470394542
2.3897898110294583e-08,2.3677785890857657e-08,9148051.127946625
2.326892703634194e-08,2.4086483932213416e-08,9160766.785498708
2.2639961390054017e-08,2.440084727594711e-08,9173482.443050792
2.232544394755325e-08,2.4086324033557452e-08,9186198.100602875
2.263981340642884e-08,2.3929025003183815e-08,9198913.758154958
2.2828405658743132e-08,2.4023280886060264e-08,9211629.415707042
2.263967004825618e-08,2.421186935716286e-08,9224345.073259125
2.2042166212060713e-08,2.4557677334692463e-08,9237060.730811208
2.1413223369190996e-08,2.4714821686026614e-08,9249776.388363292
2.1287384602421436e-08,2.424309236110329e-08,9262492.045915375
2.1413096525809257e-08,2.367703624659966e-08,9275207.703467458
2.1821800459273944e-08,2.323675870231044e-08,9287923.361019542
2.1695964903651862e-08,2.304803228170553e-08,9300639.018571625
2.1412914463190114e-08,2.257631803901689e-08,9313354.676123708
2.1664401994802262e-08,2.197883453463974e-08,9326070.333675792
2.257619583468887e-08,2.1947332440964947e-08,9338785.991227875
2.295345350601549e-08,2.276479498404824e-08,9351501.648779958
2.3142052348855628e-08,2.3645140443395966e-08,9364217.306332042
2.3047665072362956e-08,2.443115383523331e-08,9376932.963884125
2.27017366565875e-08,2.5028507449644946e-08,9389648.621436208
2.2324368323510665e-08,2.5468645552174138e-08,9402364.278988292
2.2261429917985146e-08,2.559435586615806e-08,9415079.936540375
2.2229935569386754e-08,2.5657181647269578e-08,9427795.594092458
2.2229885053720243e-08,2.5468468024771426e-08,9440511.251644542
2.2387048089713596e-08,2.4902446751479167e-08,9453226.909196625
2.2575653993640012e-08,2.4336429235483803e-08,9465942.566748708
2.3235895467272065e-08,2.3801857738464077e-08,9478658.224300792
2.395901992942848e-08,2.339305882873332e-08,9491373.881852875
2.443060490123221e-08,2.3204358323178084e-08,9504089.539404958
2.449344118638852e-08,2.342440780983241e-08,9516805.196957042
2.4053204911581476e-08,2.3518689246879664e-08,9529520.854509125
2.3518645410607605e-08,2.3738739685840564e-08,9542236.512061208
2.3046973040610137e-08,2.377013863397171e-08,9554952.169613292
2.2480977752697638e-08,2.3612887122064232e-08,9567667.827165375
2.1852101831833922e-08,2.345563736193972e-08,9580383.484717458
2.172629828163146e-08,2.3078296582803896e-08,9593099.142269542
2.175770510389332e-08,2.2575191133808385e-08,9605814.799821625
2.1757671216323503e-08,2.2197855316075712e-08,9618530.457373708
2.2166380202472833e-08,2.2323588572703136e-08,9631246.114925792
2.2763738879720703e-08,2.2983830277729055e-08,9643961.772477875
2.3015239585651492e-08,2.4084253446187215e-08,9656677.430029958
2.270079302476246e-08,2.46816101446517e-08,9669393.087582042
2.2166257953540512e-08,2.471301950564942e-08,9682108.745134125
2.1946139992094832e-08,2.471298858708673e-08,9694824.402686208
2.2166203620907917e-08,2.461863465981688e-08,9707540.060238292
2.2637798964290364e-08,2.4398516661512946e-08,9720255.717790375
2.307795305110624e-08,2.3895428227303463e-08,9732971.375342458
2.285783965201575e-08,2.3392342092296722e-08,9745687.032894542
2.4398440037403482e-08,2.367529039711962e-08,9758402.690446625
2.4178328174888483e-08,2.4775712095984556e-08,9771118.347998708
2.4807131186183192e-08,2.477568995527548e-08,9783834.005550792
2.3329373676635035e-08,2.3172167654555282e-08,9796549.663102875
2.332935521109145e-08,2.3360796390621222e-08,9809265.320654958
2.3392220249385418e-08,2.392671990562138e-08,9821980.978207042
2.3423645257741615e-08,2.4366879294966108e-08,9834696.635759125
2.3455071420503938e-08,2.4838480458710605e-08,9847412.293311208
2.320352887811935e-08,2.4869906968282392e-08,9860127.950863292
2.2826223486489516e-08,2.4366836366431647e-08,9872843.608415375
2.207162687867405e-08,2.3706562203020273e-08,9885559.265967458
2.1725765745233606e-08,2.3046289857100188e-08,9898274.923519542
2.166287534797885e-08,2.232313715103771e-08,9910990.581071625
2.2071601518979733e-08,2.2637540019466395e-08,9923706.238623708
2.2417446528665133e-08,2.3392118116867965e-08,9936421.896175792
2.263752845950183e-08,2.3800845894226228e-08,9949137.553727875
2.270040642577545e-08,2.376940063419147e-08,9961853.211279958
2.2637521523526028e-08,2.3895161608166366e-08,9974568.868832042
2.2480314790994036e-08,2.4241010774624337e-08,9987284.526384125
2.2134463229056053e-08,2.4649743141448785e-08,10000000.183936208
